simulation_id,material,time_s,x_m,temperature_K
Simulation_000001,Aluminium 6061,0.0,0.0005742211758763,366.6631155574883
Simulation_000001,Aluminium 6061,0.0,0.0017226635276291,366.6631155574883
Simulation_000001,Aluminium 6061,0.0,0.0028711058793818,366.6631155574883
Simulation_000001,Aluminium 6061,0.0,0.0040195482311346,366.6631155574883
Simulation_000001,Aluminium 6061,0.0,0.0051679905828874,366.6631155574883
Simulation_000001,Aluminium 6061,0.0,0.0063164329346401,366.6631155574883
Simulation_000001,Aluminium 6061,0.0,0.0074648752863929,366.6631155574883
Simulation_000001,Aluminium 6061,0.0,0.0086133176381456,366.6631155574883
Simulation_000001,Aluminium 6061,0.0,0.0097617599898984,366.6631155574883
Simulation_000001,Aluminium 6061,0.0,0.0109102023416511,366.6631155574883
Simulation_000001,Aluminium 6061,0.0,0.0120586446934039,366.6631155574883
Simulation_000001,Aluminium 6061,0.0,0.0132070870451567,366.6631155574883
Simulation_000001,Aluminium 6061,0.0,0.0143555293969094,366.6631155574883
Simulation_000001,Aluminium 6061,0.0,0.0155039717486622,366.6631155574883
Simulation_000001,Aluminium 6061,0.0,0.0166524141004149,366.6631155574883
Simulation_000001,Aluminium 6061,0.0,0.0178008564521677,366.6631155574883
Simulation_000001,Aluminium 6061,0.0,0.0189492988039204,366.6631155574883
Simulation_000001,Aluminium 6061,0.0,0.0200977411556732,366.6631155574883
Simulation_000001,Aluminium 6061,0.0,0.021246183507426,366.6631155574883
Simulation_000001,Aluminium 6061,0.0,0.0223946258591787,366.6631155574883
Simulation_000001,Aluminium 6061,0.0,0.0235430682109315,366.6631155574883
Simulation_000001,Aluminium 6061,0.0,0.0246915105626842,366.6631155574883
Simulation_000001,Aluminium 6061,0.0,0.025839952914437,366.6631155574883
Simulation_000001,Aluminium 6061,0.0,0.0269883952661897,366.6631155574883
Simulation_000001,Aluminium 6061,0.0,0.0281368376179425,366.6631155574883
Simulation_000001,Aluminium 6061,0.0,0.0292852799696953,366.6631155574883
Simulation_000001,Aluminium 6061,0.0,0.030433722321448,366.6631155574883
Simulation_000001,Aluminium 6061,0.0,0.0315821646732008,366.6631155574883
Simulation_000001,Aluminium 6061,0.0,0.0327306070249535,366.6631155574883
