simulation_id,material,time_s,x_m,temperature_K
Simulation_000001,Silicon,0.0,0.0,369.2862626158448
Simulation_000001,Silicon,0.0,0.0028445744561745,369.2862626158448
Simulation_000001,Silicon,0.0,0.005689148912349,369.2862626158448
Simulation_000001,Silicon,0.0,0.0085337233685235,369.2862626158448
Simulation_000001,Silicon,0.0,0.011378297824698,369.2862626158448
Simulation_000001,Silicon,0.0,0.0142228722808726,369.2862626158448
Simulation_000001,Silicon,0.0,0.0170674467370471,369.2862626158448
Simulation_000001,Silicon,0.0,0.0199120211932216,369.2862626158448
Simulation_000001,Silicon,0.0,0.0227565956493961,369.2862626158448
Simulation_000001,Silicon,0.0,0.0256011701055706,369.2862626158448
Simulation_000001,Silicon,0.0,0.0284457445617452,369.2862626158448
Simulation_000001,Silicon,0.0,0.0312903190179197,369.2862626158448
Simulation_000001,Silicon,0.0,0.0341348934740942,369.2862626158448
Simulation_000001,Silicon,0.0,0.0369794679302687,369.2862626158448
Simulation_000001,Silicon,0.0,0.0398240423864432,369.2862626158448
Simulation_000001,Silicon,0.0,0.0426686168426178,369.2862626158448
Simulation_000001,Silicon,0.0,0.0455131912987923,369.2862626158448
Simulation_000001,Silicon,0.0,0.0483577657549668,369.2862626158448
Simulation_000001,Silicon,0.0,0.0512023402111413,369.2862626158448
Simulation_000001,Silicon,0.0,0.0540469146673158,369.2862626158448
Simulation_000001,Silicon,0.0,0.0568914891234904,369.2862626158448
Simulation_000001,Silicon,0.0,0.0597360635796649,369.2862626158448
Simulation_000001,Silicon,0.0,0.0625806380358394,369.2862626158448
Simulation_000001,Silicon,0.0,0.0654252124920139,369.2862626158448
Simulation_000001,Silicon,0.0,0.0682697869481884,369.2862626158448
Simulation_000001,Silicon,0.0,0.071114361404363,369.2862626158448
Simulation_000001,Silicon,0.0,0.0739589358605375,369.2862626158448
Simulation_000001,Silicon,0.0,0.076803510316712,369.2862626158448
Simulation_000001,Silicon,0.0,0.0796480847728865,369.2862626158448
Simulation_000001,Silicon,0.0,0.082492659229061,369.2862626158448
Simulation_000001,Silicon,0.0,0.0853372336852356,369.2862626158448
Simulation_000001,Silicon,0.0,0.0881818081414101,369.2862626158448
Simulation_000001,Silicon,0.0,0.0910263825975846,369.2862626158448
Simulation_000001,Silicon,0.0,0.0938709570537591,369.2862626158448
Simulation_000001,Silicon,0.0,0.0967155315099336,369.2862626158448
Simulation_000001,Silicon,0.0,0.0995601059661082,369.2862626158448
Simulation_000001,Silicon,0.0,0.1024046804222827,369.2862626158448
Simulation_000001,Silicon,0.0,0.1052492548784572,369.2862626158448
Simulation_000001,Silicon,0.0,0.1080938293346317,369.2862626158448
Simulation_000001,Silicon,0.0,0.1109384037908063,369.2862626158448
Simulation_000001,Silicon,0.0,0.1137829782469808,369.2862626158448
Simulation_000001,Silicon,0.0,0.1166275527031553,369.2862626158448
Simulation_000001,Silicon,0.0,0.1194721271593298,369.2862626158448
Simulation_000001,Silicon,0.0,0.1223167016155043,369.2862626158448
Simulation_000001,Silicon,0.0,0.1251612760716789,369.2862626158448
Simulation_000001,Silicon,0.0,0.1280058505278534,369.2862626158448
Simulation_000001,Silicon,0.0,0.1308504249840279,369.2862626158448
Simulation_000001,Silicon,0.0,0.1336949994402024,369.2862626158448
Simulation_000001,Silicon,0.0,0.1365395738963769,369.2862626158448
Simulation_000001,Silicon,0.0,0.1393841483525515,369.2862626158448
Simulation_000001,Silicon,0.0,0.142228722808726,369.2862626158448
Simulation_000001,Silicon,0.0,0.1450732972649005,369.2862626158448
Simulation_000001,Silicon,0.0,0.147917871721075,369.2862626158448
Simulation_000001,Silicon,0.0,0.1507624461772495,369.2862626158448
Simulation_000001,Silicon,0.0,0.1536070206334241,369.2862626158448
Simulation_000001,Silicon,0.0,0.1564515950895986,369.2862626158448
Simulation_000001,Silicon,0.0,0.1592961695457731,369.2862626158448
Simulation_000001,Silicon,0.0,0.1621407440019476,369.2862626158448
Simulation_000001,Silicon,0.0,0.1649853184581221,369.2862626158448
Simulation_000001,Silicon,0.0,0.1678298929142967,369.2862626158448
Simulation_000001,Silicon,0.0,0.1706744673704712,369.2862626158448
Simulation_000001,Silicon,0.0,0.1735190418266457,369.2862626158448
Simulation_000001,Silicon,0.0,0.1763636162828202,369.2862626158448
Simulation_000001,Silicon,0.0,0.1792081907389947,369.2862626158448
Simulation_000001,Silicon,0.0,0.1820527651951693,369.2862626158448
Simulation_000001,Silicon,0.0,0.1848973396513438,369.2862626158448
Simulation_000001,Silicon,0.0,0.1877419141075183,369.2862626158448
Simulation_000001,Silicon,0.0,0.1905864885636928,369.2862626158448
Simulation_000001,Silicon,0.0,0.1934310630198673,369.2862626158448
Simulation_000001,Silicon,0.0,0.1962756374760419,369.2862626158448
Simulation_000001,Silicon,0.0,0.1991202119322164,369.2862626158448
Simulation_000001,Silicon,0.0,0.2019647863883909,369.2862626158448
Simulation_000001,Silicon,0.0,0.2048093608445654,369.2862626158448
Simulation_000001,Silicon,0.0,0.2076539353007399,369.2862626158448
Simulation_000001,Silicon,0.0,0.2104985097569145,369.2862626158448
Simulation_000001,Silicon,0.0,0.213343084213089,369.2862626158448
Simulation_000001,Silicon,0.0,0.2161876586692635,369.2862626158448
Simulation_000001,Silicon,0.0,0.219032233125438,369.2862626158448
Simulation_000001,Silicon,0.0,0.2218768075816126,369.2862626158448
Simulation_000001,Silicon,0.0,0.2247213820377871,369.2862626158448
Simulation_000001,Silicon,0.0,0.2275659564939616,369.2862626158448
Simulation_000001,Silicon,0.0,0.2304105309501361,369.2862626158448
Simulation_000001,Silicon,0.0,0.2332551054063106,369.2862626158448
Simulation_000001,Silicon,0.0,0.2360996798624852,369.2862626158448
Simulation_000001,Silicon,0.0,0.2389442543186597,369.2862626158448
Simulation_000001,Silicon,0.0,0.2417888287748342,369.2862626158448
Simulation_000001,Silicon,0.0,0.2446334032310087,369.2862626158448
Simulation_000001,Silicon,0.0,0.2474779776871832,369.2862626158448
Simulation_000001,Silicon,0.0,0.2503225521433578,369.2862626158448
Simulation_000001,Silicon,0.0,0.2531671265995323,369.2862626158448
Simulation_000001,Silicon,0.0,0.2560117010557068,369.2862626158448
Simulation_000001,Silicon,0.0,0.2588562755118813,369.2862626158448
Simulation_000001,Silicon,0.0,0.2617008499680558,369.2862626158448
Simulation_000001,Silicon,0.0,0.2645454244242304,369.2862626158448
Simulation_000001,Silicon,0.0,0.2673899988804049,369.2862626158448
Simulation_000001,Silicon,0.0,0.2702345733365794,369.2862626158448
Simulation_000001,Silicon,0.0,0.2730791477927539,353.52793335617974
Simulation_000001,Silicon,0.4459977522303915,0.0,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0028445744561745,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.005689148912349,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0085337233685235,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.011378297824698,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0142228722808726,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0170674467370471,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0199120211932216,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0227565956493961,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0256011701055706,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0284457445617452,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0312903190179197,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0341348934740942,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0369794679302687,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0398240423864432,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0426686168426178,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0455131912987923,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0483577657549668,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0512023402111413,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0540469146673158,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0568914891234904,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0597360635796649,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0625806380358394,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0654252124920139,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0682697869481884,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.071114361404363,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0739589358605375,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.076803510316712,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0796480847728865,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.082492659229061,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0853372336852356,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0881818081414101,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0910263825975846,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0938709570537591,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0967155315099336,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.0995601059661082,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.1024046804222827,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.1052492548784572,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.1080938293346317,369.28626916589417
Simulation_000001,Silicon,0.4459977522303915,0.1109384037908063,369.2862917385325
Simulation_000001,Silicon,0.4459977522303915,0.1137829782469808,369.28640417721874
Simulation_000001,Silicon,0.4459977522303915,0.1166275527031553,369.2866887272213
Simulation_000001,Silicon,0.4459977522303915,0.1194721271593298,369.2874991556402
Simulation_000001,Silicon,0.4459977522303915,0.1223167016155043,369.28912732972776
Simulation_000001,Silicon,0.4459977522303915,0.1251612760716789,369.2925149892212
Simulation_000001,Silicon,0.4459977522303915,0.1280058505278534,369.2981680839785
Simulation_000001,Silicon,0.4459977522303915,0.1308504249840279,369.30759204312176
Simulation_000001,Silicon,0.4459977522303915,0.1336949994402024,369.3210712491204
Simulation_000001,Silicon,0.4459977522303915,0.1365395738963769,369.3400100262946
Simulation_000001,Silicon,0.4459977522303915,0.1393841483525515,369.3210712491204
Simulation_000001,Silicon,0.4459977522303915,0.142228722808726,369.30759204312176
Simulation_000001,Silicon,0.4459977522303915,0.1450732972649005,369.2981680839785
Simulation_000001,Silicon,0.4459977522303915,0.147917871721075,369.2925149892212
Simulation_000001,Silicon,0.4459977522303915,0.1507624461772495,369.28912732972776
Simulation_000001,Silicon,0.4459977522303915,0.1536070206334241,369.2874991556402
Simulation_000001,Silicon,0.4459977522303915,0.1564515950895986,369.2866887272213
Simulation_000001,Silicon,0.4459977522303915,0.1592961695457731,369.28640417721874
Simulation_000001,Silicon,0.4459977522303915,0.1621407440019476,369.2862917385325
Simulation_000001,Silicon,0.4459977522303915,0.1649853184581221,369.28626916589417
Simulation_000001,Silicon,0.4459977522303915,0.1678298929142967,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.1706744673704712,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.1735190418266457,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.1763636162828202,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.1792081907389947,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.1820527651951693,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.1848973396513438,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.1877419141075183,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.1905864885636928,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.1934310630198673,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.1962756374760419,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.1991202119322164,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.2019647863883909,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.2048093608445654,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.2076539353007399,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.2104985097569145,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.213343084213089,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.2161876586692635,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.219032233125438,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.2218768075816126,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.2247213820377871,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.2275659564939616,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.2304105309501361,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.2332551054063106,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.2360996798624852,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.2389442543186597,369.2862626158448
Simulation_000001,Silicon,0.4459977522303915,0.2417888287748342,369.283849884434
Simulation_000001,Silicon,0.4459977522303915,0.2446334032310087,369.27553518175193
Simulation_000001,Silicon,0.4459977522303915,0.2474779776871832,369.23653076761
