simulation_id,material,time,x,temperature
Simulation_000001,Mild Steel,0.0,0.0,361.888368411885
Simulation_000001,Mild Steel,0.0,0.0022854362438575926,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.004570872487715185,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.006856308731572778,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.00914174497543037,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.011427181219287963,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.013712617463145556,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.01599805370700315,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.01828348995086074,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.020568926194718333,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.022854362438575925,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.025139798682433517,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.027425234926291113,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.029710671170148705,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.0319961074140063,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.034281543657863886,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.03656697990172148,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.03885241614557908,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.041137852389436666,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.04342328863329426,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.04570872487715185,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.047994161121009446,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.050279597364867035,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.05256503360872463,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.054850469852582226,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.057135906096439815,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.05942134234029741,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.061706778584155,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.0639922148280126,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.06627765107187018,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.06856308731572777,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.07084852355958537,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.07313395980344296,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.07541939604730055,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.07770483229115815,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.07999026853501574,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.08227570477887333,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.08456114102273092,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.08684657726658852,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.08913201351044611,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.0914174497543037,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.0937028859981613,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.09598832224201889,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.09827375848587648,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.10055919472973407,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.10284463097359167,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.10513006721744926,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.10741550346130685,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.10970093970516445,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.11198637594902204,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.11427181219287963,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.11655724843673722,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.11884268468059482,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.12112812092445241,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.12341355716831,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.1256989934121676,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.1279844296560252,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.1302698658998828,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.13255530214374037,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.13484073838759797,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.13712617463145554,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.13941161087531315,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.14169704711917075,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.14398248336302832,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.14626791960688593,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.14855335585074353,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.1508387920946011,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.1531242283384587,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.1554096645823163,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.15769510082617388,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.1599805370700315,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.16226597331388906,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.16455140955774666,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.16683684580160427,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.16912228204546184,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.17140771828931944,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.17369315453317705,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.17597859077703462,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.17826402702089222,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.18054946326474983,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.1828348995086074,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.185120335752465,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.1874057719963226,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.18969120824018018,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.19197664448403778,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.19426208072789536,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.19654751697175296,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.19883295321561056,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.20111838945946814,361.8939492536415
Simulation_000001,Mild Steel,0.0,0.20340382570332574,361.8939492536415
