simulation_id,material,time,x,y,temperature
Simulation_000001,Mild Steel,8.604454805570843,0.012357168535741063,0.011456904461247178,364.27242593006116
Simulation_000001,Mild Steel,8.604454805570843,0.037071505607223186,0.011456904461247178,349.5878758110065
Simulation_000001,Mild Steel,8.604454805570843,0.06178584267870531,0.011456904461247178,349.5878758110065
Simulation_000001,Mild Steel,8.604454805570843,0.08650017975018742,0.011456904461247178,349.5878758110065
Simulation_000001,Mild Steel,8.604454805570843,0.11121451682166955,0.011456904461247178,349.5878758110065
Simulation_000001,Mild Steel,8.604454805570843,0.13592885389315168,0.011456904461247178,349.5878758110065
Simulation_000001,Mild Steel,8.604454805570843,0.16064319096463378,0.011456904461247178,349.5878758110065
Simulation_000001,Mild Steel,8.604454805570843,0.1853575280361159,0.011456904461247178,349.5878758110065
Simulation_000001,Mild Steel,8.604454805570843,0.21007186510759804,0.011456904461247178,349.5878758110065
Simulation_000001,Mild Steel,8.604454805570843,0.23478620217908017,0.011456904461247178,349.5878758110065
Simulation_000001,Mild Steel,8.604454805570843,0.25950053925056227,0.011456904461247178,349.5878758110065
Simulation_000001,Mild Steel,8.604454805570843,0.2842148763220444,0.011456904461247178,349.5878758110065
Simulation_000001,Mild Steel,8.604454805570843,0.30892921339352647,0.011456904461247178,349.5878758110065
Simulation_000001,Mild Steel,8.604454805570843,0.3336435504650086,0.011456904461247178,349.5878758110065
Simulation_000001,Mild Steel,8.604454805570843,0.3583578875364907,0.011456904461247178,349.5878758110065
Simulation_000001,Mild Steel,8.604454805570843,0.38307222460797286,0.011456904461247178,349.5878758110065
Simulation_000001,Mild Steel,8.604454805570843,0.407786561679455,0.011456904461247178,349.5878758110065
Simulation_000001,Mild Steel,8.604454805570843,0.4325008987509371,0.011456904461247178,349.5878758110065
Simulation_000001,Mild Steel,8.604454805570843,0.45721523582241924,0.011456904461247178,349.5878758110065
Simulation_000001,Mild Steel,8.604454805570843,0.48192957289390137,0.011456904461247178,349.5878758110065
Simulation_000001,Mild Steel,8.604454805570843,0.5066439099653836,0.011456904461247178,349.5878758110065
Simulation_000001,Mild Steel,8.604454805570843,0.5313582470368656,0.011456904461247178,349.5878758110065
Simulation_000001,Mild Steel,8.604454805570843,0.5560725841083478,0.011456904461247178,349.5878758110065
Simulation_000001,Mild Steel,8.604454805570843,0.5807869211798299,0.011456904461247178,349.5878758110065
Simulation_000001,Mild Steel,8.604454805570843,0.605501258251312,0.011456904461247178,349.5878758110065
Simulation_000001,Mild Steel,8.604454805570843,0.6302155953227941,0.011456904461247178,349.5878758110065
Simulation_000001,Mild Steel,8.604454805570843,0.6549299323942762,0.011456904461247178,349.5878758110065
Simulation_000001,Mild Steel,8.604454805570843,0.6796442694657584,0.011456904461247178,349.1150183788551
Simulation_000001,Mild Steel,8.604454805570843,0.012357168535741063,0.034370713383741536,364.7464624336586
Simulation_000001,Mild Steel,8.604454805570843,0.037071505607223186,0.034370713383741536,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.06178584267870531,0.034370713383741536,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.08650017975018742,0.034370713383741536,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.11121451682166955,0.034370713383741536,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.13592885389315168,0.034370713383741536,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.16064319096463378,0.034370713383741536,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.1853575280361159,0.034370713383741536,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.21007186510759804,0.034370713383741536,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.23478620217908017,0.034370713383741536,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.25950053925056227,0.034370713383741536,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.2842148763220444,0.034370713383741536,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.30892921339352647,0.034370713383741536,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.3336435504650086,0.034370713383741536,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.3583578875364907,0.034370713383741536,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.38307222460797286,0.034370713383741536,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.407786561679455,0.034370713383741536,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.4325008987509371,0.034370713383741536,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.45721523582241924,0.034370713383741536,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.48192957289390137,0.034370713383741536,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.5066439099653836,0.034370713383741536,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.5313582470368656,0.034370713383741536,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.5560725841083478,0.034370713383741536,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.5807869211798299,0.034370713383741536,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.605501258251312,0.034370713383741536,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.6302155953227941,0.034370713383741536,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.6549299323942762,0.034370713383741536,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.6796442694657584,0.034370713383741536,349.58905488245256
Simulation_000001,Mild Steel,8.604454805570843,0.012357168535741063,0.05728452230623589,364.7464624336586
Simulation_000001,Mild Steel,8.604454805570843,0.037071505607223186,0.05728452230623589,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.06178584267870531,0.05728452230623589,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.08650017975018742,0.05728452230623589,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.11121451682166955,0.05728452230623589,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.13592885389315168,0.05728452230623589,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.16064319096463378,0.05728452230623589,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.1853575280361159,0.05728452230623589,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.21007186510759804,0.05728452230623589,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.23478620217908017,0.05728452230623589,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.25950053925056227,0.05728452230623589,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.2842148763220444,0.05728452230623589,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.30892921339352647,0.05728452230623589,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.3336435504650086,0.05728452230623589,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.3583578875364907,0.05728452230623589,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.38307222460797286,0.05728452230623589,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.407786561679455,0.05728452230623589,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.4325008987509371,0.05728452230623589,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.45721523582241924,0.05728452230623589,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.48192957289390137,0.05728452230623589,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.5066439099653836,0.05728452230623589,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.5313582470368656,0.05728452230623589,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.5560725841083478,0.05728452230623589,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.5807869211798299,0.05728452230623589,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.605501258251312,0.05728452230623589,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.6302155953227941,0.05728452230623589,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.6549299323942762,0.05728452230623589,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.6796442694657584,0.05728452230623589,349.58905488245256
Simulation_000001,Mild Steel,8.604454805570843,0.012357168535741063,0.08019833122873025,364.7464624336586
Simulation_000001,Mild Steel,8.604454805570843,0.037071505607223186,0.08019833122873025,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.06178584267870531,0.08019833122873025,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.08650017975018742,0.08019833122873025,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.11121451682166955,0.08019833122873025,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.13592885389315168,0.08019833122873025,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.16064319096463378,0.08019833122873025,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.1853575280361159,0.08019833122873025,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.21007186510759804,0.08019833122873025,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.23478620217908017,0.08019833122873025,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.25950053925056227,0.08019833122873025,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.2842148763220444,0.08019833122873025,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.30892921339352647,0.08019833122873025,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.3336435504650086,0.08019833122873025,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.3583578875364907,0.08019833122873025,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.38307222460797286,0.08019833122873025,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.407786561679455,0.08019833122873025,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.4325008987509371,0.08019833122873025,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.45721523582241924,0.08019833122873025,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.48192957289390137,0.08019833122873025,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.5066439099653836,0.08019833122873025,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.5313582470368656,0.08019833122873025,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.5560725841083478,0.08019833122873025,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.5807869211798299,0.08019833122873025,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.605501258251312,0.08019833122873025,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.6302155953227941,0.08019833122873025,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.6549299323942762,0.08019833122873025,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.6796442694657584,0.08019833122873025,349.58905488245256
Simulation_000001,Mild Steel,8.604454805570843,0.012357168535741063,0.10311214015122461,364.7464624336586
Simulation_000001,Mild Steel,8.604454805570843,0.037071505607223186,0.10311214015122461,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.06178584267870531,0.10311214015122461,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.08650017975018742,0.10311214015122461,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.11121451682166955,0.10311214015122461,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.13592885389315168,0.10311214015122461,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.16064319096463378,0.10311214015122461,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.1853575280361159,0.10311214015122461,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.21007186510759804,0.10311214015122461,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.23478620217908017,0.10311214015122461,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.25950053925056227,0.10311214015122461,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.2842148763220444,0.10311214015122461,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.30892921339352647,0.10311214015122461,350.06191231460394
Simulation_000001,Mild Steel,8.604454805570843,0.3336435504650086,0.10311214015122461,350.06191231460394
