simulation_id,material,time_s,x_m,y_m,temperature_K
Simulation_000001,Silicon Carbide,50.47949890827475,0.0034215363709369,0.0039633317982717,340.92487874002927
Simulation_000001,Silicon Carbide,50.47949890827475,0.0102646091128107,0.0039633317982717,340.2082022100884
Simulation_000001,Silicon Carbide,50.47949890827475,0.0171076818546846,0.0039633317982717,339.5011009014806
Simulation_000001,Silicon Carbide,50.47949890827475,0.0239507545965585,0.0039633317982717,338.8096753034027
Simulation_000001,Silicon Carbide,50.47949890827475,0.0307938273384323,0.0039633317982717,338.1396145305008
Simulation_000001,Silicon Carbide,50.47949890827475,0.0376369000803062,0.0039633317982717,337.49605716949264
Simulation_000001,Silicon Carbide,50.47949890827475,0.0444799728221801,0.0039633317982717,336.8834756531684
Simulation_000001,Silicon Carbide,50.47949890827475,0.0513230455640539,0.0039633317982717,336.30558837835633
Simulation_000001,Silicon Carbide,50.47949890827475,0.0581661183059278,0.0039633317982717,335.7653021762848
Simulation_000001,Silicon Carbide,50.47949890827475,0.0650091910478016,0.0039633317982717,335.2646860473494
Simulation_000001,Silicon Carbide,50.47949890827475,0.0718522637896755,0.0039633317982717,334.80497540844453
Simulation_000001,Silicon Carbide,50.47949890827475,0.0786953365315494,0.0039633317982717,334.3866045818782
Simulation_000001,Silicon Carbide,50.47949890827475,0.0855384092734232,0.0039633317982717,334.0092639748016
Simulation_000001,Silicon Carbide,50.47949890827475,0.0923814820152971,0.0039633317982717,333.6719774267358
Simulation_000001,Silicon Carbide,50.47949890827475,0.099224554757171,0.0039633317982717,333.37319458107595
Simulation_000001,Silicon Carbide,50.47949890827475,0.1060676274990448,0.0039633317982717,333.11089287537123
Simulation_000001,Silicon Carbide,50.47949890827475,0.1129107002409187,0.0039633317982717,332.8826838274901
Simulation_000001,Silicon Carbide,50.47949890827475,0.1197537729827925,0.0039633317982717,332.6859186791891
Simulation_000001,Silicon Carbide,50.47949890827475,0.1265968457246664,0.0039633317982717,332.51778908565603
Simulation_000001,Silicon Carbide,50.47949890827475,0.1334399184665403,0.0039633317982717,332.3754193386816
Simulation_000001,Silicon Carbide,50.47949890827475,0.1402829912084141,0.0039633317982717,332.255947507547
Simulation_000001,Silicon Carbide,50.47949890827475,0.147126063950288,0.0039633317982717,332.1565938034451
Simulation_000001,Silicon Carbide,50.47949890827475,0.1539691366921619,0.0039633317982717,332.0747153563694
Simulation_000001,Silicon Carbide,50.47949890827475,0.1608122094340357,0.0039633317982717,332.00784738618523
Simulation_000001,Silicon Carbide,50.47949890827475,0.1676552821759096,0.0039633317982717,331.9537314148808
Simulation_000001,Silicon Carbide,50.47949890827475,0.1744983549177834,0.0039633317982717,331.9103316828838
Simulation_000001,Silicon Carbide,50.47949890827475,0.1813414276596573,0.0039633317982717,331.87584129144824
Simulation_000001,Silicon Carbide,50.47949890827475,0.1881845004015312,0.0039633317982717,331.8486798006826
Simulation_000001,Silicon Carbide,50.47949890827475,0.195027573143405,0.0039633317982717,331.82748408396355
Simulation_000001,Silicon Carbide,50.47949890827475,0.2018706458852789,0.0039633317982717,331.81109419627893
Simulation_000001,Silicon Carbide,50.47949890827475,0.2087137186271528,0.0039633317982717,331.79853588228576
Simulation_000001,Silicon Carbide,50.47949890827475,0.2155567913690266,0.0039633317982717,331.78900115637254
Simulation_000001,Silicon Carbide,50.47949890827475,0.2223998641109005,0.0039633317982717,331.7818281572629
Simulation_000001,Silicon Carbide,50.47949890827475,0.2292429368527744,0.0039633317982717,331.77648123617627
Simulation_000001,Silicon Carbide,50.47949890827475,0.2360860095946482,0.0039633317982717,331.7725319986071
Simulation_000001,Silicon Carbide,50.47949890827475,0.2429290823365221,0.0039633317982717,331.7696417991806
Simulation_000001,Silicon Carbide,50.47949890827475,0.2497721550783959,0.0039633317982717,331.7675459959693
Simulation_000001,Silicon Carbide,50.47949890827475,0.2566152278202698,0.0039633317982717,331.7660401101368
Simulation_000001,Silicon Carbide,50.47949890827475,0.2634583005621437,0.0039633317982717,331.76496791029734
Simulation_000001,Silicon Carbide,50.47949890827475,0.2703013733040176,0.0039633317982717,331.76421134732146
Simulation_000001,Silicon Carbide,50.47949890827475,0.2771444460458914,0.0039633317982717,331.76368220131576
Simulation_000001,Silicon Carbide,50.47949890827475,0.2839875187877653,0.0039633317982717,331.76331526382955
Simulation_000001,Silicon Carbide,50.47949890827475,0.2908305915296391,0.0039633317982717,331.76306286017115
Simulation_000001,Silicon Carbide,50.47949890827475,0.297673664271513,0.0039633317982717,331.7628905141866
Simulation_000001,Silicon Carbide,50.47949890827475,0.3045167370133869,0.0039633317982717,331.7627735664919
Simulation_000001,Silicon Carbide,50.47949890827475,0.3113598097552607,0.0039633317982717,331.7626945730474
Simulation_000001,Silicon Carbide,50.47949890827475,0.3182028824971346,0.0039633317982717,331.76264133092826
Simulation_000001,Silicon Carbide,50.47949890827475,0.3250459552390085,0.0039633317982717,331.7626053997063
Simulation_000001,Silicon Carbide,50.47949890827475,0.3318890279808823,0.0039633317982717,331.762581008213
Simulation_000001,Silicon Carbide,50.47949890827475,0.3387321007227562,0.0039633317982717,331.76256425642003
Simulation_000001,Silicon Carbide,50.47949890827475,0.34557517346463,0.0039633317982717,331.7625525400205
Simulation_000001,Silicon Carbide,50.47949890827475,0.3524182462065039,0.0039633317982717,331.7625441407125
Simulation_000001,Silicon Carbide,50.47949890827475,0.3592613189483777,0.0039633317982717,331.7625379381016
Simulation_000001,Silicon Carbide,50.47949890827475,0.3661043916902516,0.0039633317982717,331.76253320969147
Simulation_000001,Silicon Carbide,50.47949890827475,0.3729474644321255,0.0039633317982717,331.7625294938515
Simulation_000001,Silicon Carbide,50.47949890827475,0.3797905371739993,0.0039633317982717,331.7625264972329
Simulation_000001,Silicon Carbide,50.47949890827475,0.3866336099158732,0.0039633317982717,331.76252403315414
Simulation_000001,Silicon Carbide,50.47949890827475,0.3934766826577471,0.0039633317982717,331.7625219812772
Simulation_000001,Silicon Carbide,50.47949890827475,0.4003197553996209,0.0039633317982717,331.76252026172205
Simulation_000001,Silicon Carbide,50.47949890827475,0.4071628281414948,0.0039633317982717,331.76251881882007
Simulation_000001,Silicon Carbide,50.47949890827475,0.4140059008833687,0.0039633317982717,331.7625176111946
Simulation_000001,Silicon Carbide,50.47949890827475,0.4208489736252425,0.0039633317982717,331.7625166059111
Simulation_000001,Silicon Carbide,50.47949890827475,0.4276920463671164,0.0039633317982717,331.7625157751783
Simulation_000001,Silicon Carbide,50.47949890827475,0.4345351191089903,0.0039633317982717,331.76251509459627
Simulation_000001,Silicon Carbide,50.47949890827475,0.4413781918508641,0.0039633317982717,331.7625145423022
Simulation_000001,Silicon Carbide,50.47949890827475,0.448221264592738,0.0039633317982717,331.76251409860186
Simulation_000001,Silicon Carbide,50.47949890827475,0.4550643373346119,0.0039633317982717,331.7625137458345
