simulation_id,material,time_s,x_m,temperature_K
Simulation_000002,Alumina,0.0,0.0008491110980883,347.212024346113
Simulation_000002,Alumina,0.0,0.0025473332942651,347.212024346113
Simulation_000002,Alumina,0.0,0.0042455554904419,347.212024346113
Simulation_000002,Alumina,0.0,0.0059437776866187,347.212024346113
Simulation_000002,Alumina,0.0,0.0076419998827955,347.212024346113
Simulation_000002,Alumina,0.0,0.0093402220789723,347.212024346113
Simulation_000002,Alumina,0.0,0.0110384442751491,347.212024346113
Simulation_000002,Alumina,0.0,0.0127366664713259,347.212024346113
Simulation_000002,Alumina,0.0,0.0144348886675027,347.212024346113
Simulation_000002,Alumina,0.0,0.0161331108636795,347.212024346113
Simulation_000002,Alumina,0.0,0.0178313330598563,347.212024346113
Simulation_000002,Alumina,0.0,0.0195295552560331,347.212024346113
Simulation_000002,Alumina,0.0,0.0212277774522099,347.212024346113
Simulation_000002,Alumina,0.0,0.0229259996483867,347.212024346113
Simulation_000002,Alumina,0.0,0.0246242218445635,347.212024346113
Simulation_000002,Alumina,0.0,0.0263224440407403,347.212024346113
Simulation_000002,Alumina,0.0,0.0280206662369171,347.212024346113
Simulation_000002,Alumina,0.0,0.0297188884330939,347.212024346113
Simulation_000002,Alumina,0.0,0.0314171106292707,347.212024346113
Simulation_000002,Alumina,0.0,0.0331153328254475,347.212024346113
Simulation_000002,Alumina,0.0,0.0348135550216243,347.212024346113
Simulation_000002,Alumina,0.0,0.0365117772178011,347.212024346113
Simulation_000002,Alumina,0.0,0.0382099994139779,347.212024346113
Simulation_000002,Alumina,0.0,0.0399082216101547,347.212024346113
Simulation_000002,Alumina,0.0,0.0416064438063315,347.212024346113
Simulation_000002,Alumina,0.0,0.0433046660025083,347.212024346113
Simulation_000002,Alumina,0.0,0.0450028881986851,347.212024346113
Simulation_000002,Alumina,0.0,0.0467011103948619,347.212024346113
Simulation_000002,Alumina,0.0,0.0483993325910387,347.212024346113
Simulation_000002,Alumina,0.0,0.0500975547872155,347.212024346113
Simulation_000002,Alumina,0.0,0.0517957769833923,347.212024346113
Simulation_000002,Alumina,0.0,0.053493999179569,347.212024346113
Simulation_000002,Alumina,0.0,0.0551922213757458,347.212024346113
Simulation_000002,Alumina,0.0,0.0568904435719226,347.212024346113
Simulation_000002,Alumina,0.0,0.0585886657680994,347.212024346113
Simulation_000002,Alumina,0.0,0.0602868879642762,347.212024346113
Simulation_000002,Alumina,0.0,0.061985110160453,347.212024346113
