simulation_id,material,time,x,temperature
Simulation_000002,Mild Steel,0.0,0.0,337.4887521044967
Simulation_000002,Mild Steel,0.0,0.0024879373658100133,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.004975874731620027,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.00746381209743004,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.009951749463240053,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.012439686829050067,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.01492762419486008,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.017415561560670093,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.019903498926480107,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.02239143629229012,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.024879373658100133,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.027367311023910147,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.02985524838972016,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.03234318575553018,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.034831123121340186,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.037319060487150196,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.03980699785296021,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.04229493521877023,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.04478287258458024,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.04727080995039025,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.049758747316200266,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.05224668468201028,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.05473462204782029,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.0572225594136303,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.05971049677944032,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.062198434145250336,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.06468637151106035,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.06717430887687036,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.06966224624268037,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.07215018360849039,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.07463812097430039,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.07712605834011041,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.07961399570592043,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.08210193307173044,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.08458987043754046,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.08707780780335046,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.08956574516916048,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.0920536825349705,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.0945416199007805,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.09702955726659052,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.09951749463240053,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.10200543199821055,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.10449336936402057,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.10698130672983057,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.10946924409564059,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.1119571814614506,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.1144451188272606,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.11693305619307062,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.11942099355888064,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.12190893092469066,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.12439686829050067,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.1268848056563107,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.1293727430221207,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.1318606803879307,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.1343486177537407,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.13683655511955073,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.13932449248536075,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.14181242985117076,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.14430036721698078,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.1467883045827908,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.14927624194860079,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.1517641793144108,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.15425211668022082,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.15674005404603084,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.15922799141184085,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.16171592877765087,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.16420386614346089,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.1666918035092709,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.16917974087508092,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.1716676782408909,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.17415561560670093,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.17664355297251094,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.17913149033832096,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.18161942770413098,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.184107365069941,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.186595302435751,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.189083239801561,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.19157117716737102,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.19405911453318103,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.19654705189899105,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.19903498926480107,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.20152292663061108,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.2040108639964211,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.20649880136223112,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.20898673872804113,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.21147467609385112,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.21396261345966114,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.21645055082547116,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.21893848819128117,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.2214264255570912,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.2239143629229012,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.22640230028871122,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.2288902376545212,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.23137817502033123,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.23386611238614124,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.23635404975195126,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.23884198711776128,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.2413299244835713,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.2438178618493813,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.24630579921519133,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.24879373658100135,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.25128167394681133,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.2537696113126214,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.25625754867843137,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.2587454860442414,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.2612334234100514,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.2637213607758614,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.26620929814167144,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.2686972355074814,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.27118517287329147,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.27367311023910146,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.2761610476049115,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.2786489849707215,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.2811369223365315,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.2836248597023415,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.2861127970681515,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.28860073443396156,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.29108867179977155,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.2935766091655816,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.2960645465313916,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.29855248389720157,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.3010404212630116,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.3035283586288216,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.30601629599463165,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.30850423336044164,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.3109921707262517,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.31348010809206167,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.3159680454578717,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.3184559828236817,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.3209439201894917,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.32343185755530174,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.3259197949211117,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.32840773228692177,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.33089566965273176,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.3333836070185418,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.3358715443843518,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.33835948175016184,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.34084741911597183,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.3433353564817818,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.34582329384759186,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.34831123121340185,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.3507991685792119,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.3532871059450219,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.35577504331083193,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.3582629806766419,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.3607509180424519,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.36323885540826195,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.36572679277407194,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.368214730139882,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.370702667505692,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.373190604871502,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.375678542237312,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.378166479603122,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.38065441696893204,337.4693961009142
Simulation_000002,Mild Steel,0.0,0.38314235433474203,337.47029360066364
Simulation_000002,Mild Steel,0.23105687306730843,0.0,337.4974224608229
Simulation_000002,Mild Steel,0.23105687306730843,0.0024879373658100133,337.4780664572404
Simulation_000002,Mild Steel,0.23105687306730843,0.004975874731620027,337.4693961009142
Simulation_000002,Mild Steel,0.23105687306730843,0.00746381209743004,337.4693961009142
Simulation_000002,Mild Steel,0.23105687306730843,0.009951749463240053,337.4693961009142
Simulation_000002,Mild Steel,0.23105687306730843,0.012439686829050067,337.4693961009142
Simulation_000002,Mild Steel,0.23105687306730843,0.01492762419486008,337.4693961009142
Simulation_000002,Mild Steel,0.23105687306730843,0.017415561560670093,337.4693961009142
Simulation_000002,Mild Steel,0.23105687306730843,0.019903498926480107,337.4693961009142
Simulation_000002,Mild Steel,0.23105687306730843,0.02239143629229012,337.4693961009142
Simulation_000002,Mild Steel,0.23105687306730843,0.024879373658100133,337.4693961009142
Simulation_000002,Mild Steel,0.23105687306730843,0.027367311023910147,337.4693961009142
Simulation_000002,Mild Steel,0.23105687306730843,0.02985524838972016,337.4693961009142
